source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
deaths,Midlands,2020-11-11,,1,1,0.035,0.97,1,1,1,1,1.1
deaths,Midlands,2020-11-12,,1,1,0.034,0.96,0.98,1,1,1,1.1
deaths,Midlands,2020-11-13,,0.99,0.99,0.033,0.94,0.97,0.98,1,1,1.1
deaths,Midlands,2020-11-14,,0.98,0.98,0.032,0.93,0.96,0.97,0.98,1,1
deaths,Midlands,2020-11-15,,0.96,0.96,0.032,0.91,0.94,0.95,0.97,0.98,1
deaths,Midlands,2020-11-16,,0.94,0.94,0.032,0.89,0.92,0.94,0.95,0.96,1
deaths,Midlands,2020-11-17,,0.93,0.93,0.032,0.87,0.91,0.92,0.93,0.95,0.98
deaths,Midlands,2020-11-18,,0.91,0.91,0.034,0.85,0.89,0.9,0.92,0.93,0.96
deaths,North East and Yorkshire,2020-09-15,,1.3,1.3,0.11,1.1,1.2,1.3,1.3,1.4,1.5
deaths,North East and Yorkshire,2020-09-16,,1.3,1.3,0.1,1.1,1.2,1.3,1.3,1.4,1.5
deaths,North East and Yorkshire,2020-09-17,,1.3,1.3,0.09,1.2,1.2,1.3,1.3,1.4,1.5
deaths,North East and Yorkshire,2020-09-18,,1.3,1.3,0.081,1.2,1.3,1.3,1.3,1.4,1.4
deaths,North East and Yorkshire,2020-09-19,,1.3,1.3,0.072,1.2,1.3,1.3,1.3,1.4,1.4
deaths,North East and Yorkshire,2020-09-20,,1.3,1.3,0.065,1.2,1.3,1.3,1.3,1.4,1.4
deaths,North East and Yorkshire,2020-09-21,,1.3,1.3,0.059,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-22,,1.3,1.3,0.054,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-23,,1.3,1.3,0.051,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-24,,1.3,1.3,0.048,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-25,,1.3,1.3,0.046,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-26,,1.3,1.3,0.045,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-27,,1.3,1.3,0.043,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-28,,1.3,1.3,0.042,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-29,,1.3,1.3,0.041,1.2,1.3,1.3,1.3,1.3,1.4
deaths,North East and Yorkshire,2020-09-30,,1.3,1.3,0.04,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North East and Yorkshire,2020-10-01,,1.3,1.3,0.039,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North East and Yorkshire,2020-10-02,,1.3,1.3,0.038,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North East and Yorkshire,2020-10-03,,1.2,1.2,0.037,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North East and Yorkshire,2020-10-04,,1.2,1.2,0.036,1.2,1.2,1.2,1.2,1.3,1.3
deaths,North East and Yorkshire,2020-10-05,,1.2,1.2,0.035,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North East and Yorkshire,2020-10-06,,1.2,1.2,0.035,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North East and Yorkshire,2020-10-07,,1.2,1.2,0.034,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North East and Yorkshire,2020-10-08,,1.2,1.2,0.034,1.1,1.2,1.2,1.2,1.2,1.3
deaths,North East and Yorkshire,2020-10-09,,1.2,1.2,0.033,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-10,,1.2,1.2,0.033,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-11,,1.2,1.2,0.033,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-12,,1.2,1.2,0.033,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-13,,1.2,1.2,0.033,1.1,1.1,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-14,,1.2,1.2,0.032,1.1,1.1,1.2,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-15,,1.2,1.2,0.032,1.1,1.1,1.1,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-16,,1.2,1.1,0.031,1.1,1.1,1.1,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-17,,1.1,1.1,0.03,1.1,1.1,1.1,1.2,1.2,1.2
deaths,North East and Yorkshire,2020-10-18,,1.1,1.1,0.03,1.1,1.1,1.1,1.1,1.2,1.2
deaths,North East and Yorkshire,2020-10-19,,1.1,1.1,0.029,1.1,1.1,1.1,1.1,1.2,1.2
deaths,North East and Yorkshire,2020-10-20,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.2,1.2
deaths,North East and Yorkshire,2020-10-21,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-22,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-23,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-24,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-25,,1.1,1.1,0.028,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-26,,1.1,1.1,0.029,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North East and Yorkshire,2020-10-27,,1.1,1.1,0.029,1.1,1.1,1.1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-10-28,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-10-29,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-10-30,,1.1,1.1,0.029,1,1.1,1.1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-10-31,,1.1,1.1,0.029,1,1,1.1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-11-01,,1,1.1,0.029,1,1,1,1.1,1.1,1.1
deaths,North East and Yorkshire,2020-11-02,,1,1,0.029,0.99,1,1,1,1.1,1.1
deaths,North East and Yorkshire,2020-11-03,,1,1,0.028,0.98,1,1,1,1,1.1
deaths,North East and Yorkshire,2020-11-04,,1,1,0.028,0.97,1,1,1,1,1.1
deaths,North East and Yorkshire,2020-11-05,,1,1,0.027,0.96,0.98,0.99,1,1,1
deaths,North East and Yorkshire,2020-11-06,,0.98,0.99,0.027,0.94,0.97,0.98,0.99,1,1
deaths,North East and Yorkshire,2020-11-07,,0.97,0.97,0.027,0.93,0.95,0.96,0.98,0.99,1
deaths,North East and Yorkshire,2020-11-08,,0.96,0.96,0.027,0.92,0.94,0.95,0.96,0.97,1
deaths,North East and Yorkshire,2020-11-09,,0.94,0.94,0.028,0.9,0.93,0.94,0.95,0.96,0.99
deaths,North East and Yorkshire,2020-11-10,,0.93,0.93,0.028,0.89,0.91,0.92,0.94,0.95,0.97
deaths,North East and Yorkshire,2020-11-11,,0.92,0.92,0.028,0.87,0.9,0.91,0.92,0.93,0.96
deaths,North East and Yorkshire,2020-11-12,,0.9,0.9,0.028,0.85,0.88,0.9,0.91,0.92,0.95
deaths,North East and Yorkshire,2020-11-13,,0.89,0.89,0.029,0.84,0.87,0.88,0.9,0.91,0.93
deaths,North East and Yorkshire,2020-11-14,,0.88,0.87,0.029,0.82,0.86,0.87,0.88,0.89,0.92
deaths,North East and Yorkshire,2020-11-15,,0.86,0.86,0.03,0.81,0.84,0.86,0.87,0.88,0.91
deaths,North East and Yorkshire,2020-11-16,,0.85,0.85,0.032,0.79,0.83,0.84,0.86,0.87,0.9
deaths,North East and Yorkshire,2020-11-17,,0.84,0.84,0.034,0.78,0.82,0.83,0.85,0.86,0.89
deaths,North East and Yorkshire,2020-11-18,,0.83,0.83,0.037,0.76,0.8,0.82,0.84,0.85,0.88
deaths,North West,2020-09-15,,1.3,1.3,0.094,1.1,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-16,,1.3,1.3,0.085,1.1,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-17,,1.3,1.3,0.077,1.1,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-18,,1.3,1.3,0.069,1.1,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-19,,1.3,1.3,0.061,1.2,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-20,,1.3,1.3,0.055,1.2,1.2,1.2,1.3,1.3,1.4
deaths,North West,2020-09-21,,1.3,1.3,0.049,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North West,2020-09-22,,1.3,1.3,0.044,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-23,,1.3,1.3,0.04,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-24,,1.3,1.3,0.037,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-25,,1.3,1.3,0.035,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-26,,1.3,1.3,0.034,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-27,,1.3,1.3,0.033,1.2,1.2,1.3,1.3,1.3,1.3
deaths,North West,2020-09-28,,1.3,1.3,0.032,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North West,2020-09-29,,1.3,1.3,0.032,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North West,2020-09-30,,1.3,1.3,0.032,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North West,2020-10-01,,1.2,1.2,0.032,1.2,1.2,1.2,1.3,1.3,1.3
deaths,North West,2020-10-02,,1.2,1.2,0.031,1.2,1.2,1.2,1.2,1.3,1.3
deaths,North West,2020-10-03,,1.2,1.2,0.03,1.2,1.2,1.2,1.2,1.3,1.3
deaths,North West,2020-10-04,,1.2,1.2,0.03,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North West,2020-10-05,,1.2,1.2,0.029,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North West,2020-10-06,,1.2,1.2,0.028,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North West,2020-10-07,,1.2,1.2,0.028,1.2,1.2,1.2,1.2,1.2,1.3
deaths,North West,2020-10-08,,1.2,1.2,0.028,1.2,1.2,1.2,1.2,1.2,1.2
deaths,North West,2020-10-09,,1.2,1.2,0.027,1.2,1.2,1.2,1.2,1.2,1.2
deaths,North West,2020-10-10,,1.2,1.2,0.027,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North West,2020-10-11,,1.2,1.2,0.026,1.1,1.2,1.2,1.2,1.2,1.2
deaths,North West,2020-10-12,,1.2,1.2,0.026,1.1,1.1,1.2,1.2,1.2,1.2
deaths,North West,2020-10-13,,1.2,1.2,0.025,1.1,1.1,1.1,1.2,1.2,1.2
deaths,North West,2020-10-14,,1.1,1.1,0.025,1.1,1.1,1.1,1.1,1.2,1.2
deaths,North West,2020-10-15,,1.1,1.1,0.024,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North West,2020-10-16,,1.1,1.1,0.024,1.1,1.1,1.1,1.1,1.1,1.2
deaths,North West,2020-10-17,,1.1,1.1,0.023,1.1,1.1,1.1,1.1,1.1,1.1
deaths,North West,2020-10-18,,1.1,1.1,0.023,1.1,1.1,1.1,1.1,1.1,1.1
deaths,North West,2020-10-19,,1.1,1.1,0.023,1,1.1,1.1,1.1,1.1,1.1
deaths,North West,2020-10-20,,1.1,1.1,0.023,1,1.1,1.1,1.1,1.1,1.1
deaths,North West,2020-10-21,,1.1,1.1,0.023,1,1,1.1,1.1,1.1,1.1
deaths,North West,2020-10-22,,1,1,0.022,1,1,1,1,1.1,1.1
deaths,North West,2020-10-23,,1,1,0.022,1,1,1,1,1,1.1
deaths,North West,2020-10-24,,1,1,0.022,0.99,1,1,1,1,1.1
deaths,North West,2020-10-25,,1,1,0.021,0.97,0.99,1,1,1,1
deaths,North West,2020-10-26,,1,1,0.021,0.96,0.98,0.99,1,1,1
deaths,North West,2020-10-27,,0.98,0.98,0.021,0.95,0.97,0.98,0.99,1,1
deaths,North West,2020-10-28,,0.97,0.97,0.021,0.94,0.96,0.97,0.98,0.99,1
deaths,North West,2020-10-29,,0.96,0.96,0.021,0.93,0.95,0.96,0.97,0.98,1
deaths,North West,2020-10-30,,0.95,0.95,0.021,0.92,0.94,0.95,0.96,0.97,0.99
deaths,North West,2020-10-31,,0.94,0.94,0.021,0.91,0.93,0.94,0.95,0.96,0.98
deaths,North West,2020-11-01,,0.94,0.94,0.021,0.9,0.92,0.93,0.94,0.95,0.97
deaths,North West,2020-11-02,,0.93,0.93,0.021,0.89,0.91,0.92,0.93,0.94,0.96
deaths,North West,2020-11-03,,0.92,0.92,0.022,0.88,0.91,0.92,0.93,0.93,0.95
deaths,North West,2020-11-04,,0.91,0.91,0.022,0.88,0.9,0.91,0.92,0.93,0.95
deaths,North West,2020-11-05,,0.91,0.91,0.023,0.87,0.89,0.9,0.91,0.92,0.94
deaths,North West,2020-11-06,,0.9,0.9,0.023,0.86,0.89,0.9,0.91,0.92,0.94
deaths,North West,2020-11-07,,0.9,0.9,0.023,0.86,0.88,0.89,0.9,0.91,0.93
deaths,North West,2020-11-08,,0.89,0.89,0.024,0.85,0.88,0.89,0.9,0.91,0.93
deaths,North West,2020-11-09,,0.89,0.89,0.024,0.85,0.88,0.89,0.9,0.9,0.92
deaths,North West,2020-11-10,,0.89,0.89,0.024,0.85,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-11,,0.89,0.88,0.024,0.84,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-12,,0.89,0.88,0.024,0.84,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-13,,0.89,0.88,0.024,0.84,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-14,,0.89,0.88,0.024,0.84,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-15,,0.89,0.89,0.024,0.84,0.87,0.88,0.89,0.9,0.92
deaths,North West,2020-11-16,,0.89,0.89,0.025,0.85,0.87,0.88,0.89,0.9,0.93
deaths,North West,2020-11-17,,0.89,0.89,0.026,0.85,0.87,0.88,0.9,0.91,0.93
deaths,North West,2020-11-18,,0.89,0.89,0.028,0.85,0.87,0.89,0.9,0.91,0.94
deaths,Northern Ireland,2020-09-15,,1.2,1.2,0.2,0.9,1.1,1.2,1.3,1.4,1.6
deaths,Northern Ireland,2020-09-16,,1.2,1.2,0.19,0.94,1.1,1.2,1.3,1.4,1.6
deaths,Northern Ireland,2020-09-17,,1.3,1.3,0.18,0.98,1.1,1.2,1.3,1.4,1.6
deaths,Northern Ireland,2020-09-18,,1.3,1.3,0.17,1,1.2,1.2,1.3,1.4,1.6
deaths,Northern Ireland,2020-09-19,,1.3,1.3,0.16,1.1,1.2,1.3,1.3,1.4,1.6
deaths,Northern Ireland,2020-09-20,,1.3,1.3,0.15,1.1,1.2,1.3,1.4,1.4,1.6
deaths,Northern Ireland,2020-09-21,,1.4,1.4,0.14,1.1,1.3,1.3,1.4,1.4,1.6
deaths,Northern Ireland,2020-09-22,,1.4,1.4,0.14,1.2,1.3,1.3,1.4,1.5,1.6
deaths,Northern Ireland,2020-09-23,,1.4,1.4,0.13,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Northern Ireland,2020-09-24,,1.4,1.4,0.13,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Northern Ireland,2020-09-25,,1.4,1.4,0.13,1.3,1.4,1.4,1.5,1.5,1.7
deaths,Northern Ireland,2020-09-26,,1.5,1.5,0.12,1.3,1.4,1.4,1.5,1.5,1.7
deaths,Northern Ireland,2020-09-27,,1.5,1.5,0.12,1.3,1.4,1.4,1.5,1.5,1.7
deaths,Northern Ireland,2020-09-28,,1.5,1.5,0.12,1.3,1.4,1.4,1.5,1.6,1.7
deaths,Northern Ireland,2020-09-29,,1.5,1.5,0.12,1.3,1.4,1.5,1.5,1.6,1.7
deaths,Northern Ireland,2020-09-30,,1.5,1.5,0.12,1.3,1.4,1.5,1.5,1.6,1.7
deaths,Northern Ireland,2020-10-01,,1.5,1.5,0.12,1.3,1.4,1.5,1.5,1.6,1.7
deaths,Northern Ireland,2020-10-02,,1.5,1.5,0.12,1.3,1.4,1.5,1.5,1.6,1.7
deaths,Northern Ireland,2020-10-03,,1.5,1.5,0.11,1.3,1.4,1.4,1.5,1.5,1.7
deaths,Northern Ireland,2020-10-04,,1.5,1.5,0.11,1.3,1.4,1.4,1.5,1.5,1.7
deaths,Northern Ireland,2020-10-05,,1.4,1.5,0.11,1.3,1.4,1.4,1.5,1.5,1.6
deaths,Northern Ireland,2020-10-06,,1.4,1.4,0.1,1.3,1.4,1.4,1.5,1.5,1.6
deaths,Northern Ireland,2020-10-07,,1.4,1.4,0.097,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Northern Ireland,2020-10-08,,1.4,1.4,0.092,1.3,1.3,1.4,1.4,1.4,1.6
deaths,Northern Ireland,2020-10-09,,1.4,1.4,0.088,1.2,1.3,1.3,1.4,1.4,1.5
deaths,Northern Ireland,2020-10-10,,1.3,1.3,0.084,1.2,1.3,1.3,1.4,1.4,1.5
deaths,Northern Ireland,2020-10-11,,1.3,1.3,0.08,1.2,1.3,1.3,1.3,1.4,1.5
deaths,Northern Ireland,2020-10-12,,1.3,1.3,0.076,1.2,1.2,1.3,1.3,1.3,1.4
deaths,Northern Ireland,2020-10-13,,1.3,1.3,0.073,1.2,1.2,1.2,1.3,1.3,1.4
deaths,Northern Ireland,2020-10-14,,1.2,1.2,0.07,1.1,1.2,1.2,1.3,1.3,1.4
deaths,Northern Ireland,2020-10-15,,1.2,1.2,0.068,1.1,1.2,1.2,1.2,1.3,1.3
deaths,Northern Ireland,2020-10-16,,1.2,1.2,0.066,1.1,1.1,1.2,1.2,1.2,1.3
deaths,Northern Ireland,2020-10-17,,1.2,1.2,0.064,1.1,1.1,1.1,1.2,1.2,1.3
deaths,Northern Ireland,2020-10-18,,1.1,1.1,0.063,1,1.1,1.1,1.2,1.2,1.2
deaths,Northern Ireland,2020-10-19,,1.1,1.1,0.061,1,1.1,1.1,1.1,1.2,1.2
deaths,Northern Ireland,2020-10-20,,1.1,1.1,0.06,0.99,1.1,1.1,1.1,1.1,1.2
deaths,Northern Ireland,2020-10-21,,1.1,1.1,0.059,0.98,1,1.1,1.1,1.1,1.2
deaths,Northern Ireland,2020-10-22,,1.1,1.1,0.058,0.96,1,1,1.1,1.1,1.1
deaths,Northern Ireland,2020-10-23,,1,1,0.058,0.94,1,1,1.1,1.1,1.1
deaths,Northern Ireland,2020-10-24,,1,1,0.057,0.92,0.99,1,1,1.1,1.1
deaths,Northern Ireland,2020-10-25,,1,1,0.056,0.91,0.97,1,1,1,1.1
deaths,Northern Ireland,2020-10-26,,1,0.99,0.056,0.9,0.96,0.98,1,1,1.1
deaths,Northern Ireland,2020-10-27,,0.98,0.98,0.056,0.89,0.95,0.97,1,1,1.1
deaths,Northern Ireland,2020-10-28,,0.97,0.97,0.056,0.88,0.94,0.96,0.99,1,1.1
deaths,Northern Ireland,2020-10-29,,0.96,0.96,0.057,0.87,0.93,0.95,0.98,1,1.1
deaths,Northern Ireland,2020-10-30,,0.95,0.95,0.057,0.86,0.92,0.94,0.97,0.99,1
deaths,Northern Ireland,2020-10-31,,0.95,0.95,0.057,0.85,0.91,0.93,0.96,0.98,1
deaths,Northern Ireland,2020-11-01,,0.94,0.94,0.057,0.85,0.91,0.93,0.96,0.98,1
deaths,Northern Ireland,2020-11-02,,0.94,0.94,0.057,0.84,0.9,0.92,0.95,0.97,1
deaths,Northern Ireland,2020-11-03,,0.93,0.93,0.057,0.84,0.9,0.92,0.95,0.97,1
deaths,Northern Ireland,2020-11-04,,0.93,0.93,0.057,0.84,0.89,0.92,0.95,0.97,1
deaths,Northern Ireland,2020-11-05,,0.93,0.93,0.057,0.84,0.89,0.92,0.94,0.96,1
deaths,Northern Ireland,2020-11-06,,0.93,0.93,0.057,0.84,0.89,0.92,0.94,0.96,1
deaths,Northern Ireland,2020-11-07,,0.93,0.93,0.057,0.84,0.89,0.92,0.94,0.96,1
deaths,Northern Ireland,2020-11-08,,0.93,0.93,0.057,0.84,0.9,0.92,0.95,0.97,1
deaths,Northern Ireland,2020-11-09,,0.93,0.93,0.058,0.84,0.9,0.92,0.95,0.97,1
deaths,Northern Ireland,2020-11-10,,0.94,0.94,0.059,0.84,0.9,0.93,0.95,0.97,1
deaths,Northern Ireland,2020-11-11,,0.94,0.94,0.06,0.85,0.91,0.93,0.96,0.98,1
deaths,Northern Ireland,2020-11-12,,0.95,0.95,0.061,0.85,0.91,0.93,0.96,0.98,1
deaths,Northern Ireland,2020-11-13,,0.95,0.96,0.063,0.86,0.92,0.94,0.97,0.99,1.1
deaths,Northern Ireland,2020-11-14,,0.96,0.96,0.064,0.87,0.92,0.95,0.98,1,1.1
deaths,Northern Ireland,2020-11-15,,0.97,0.97,0.066,0.87,0.93,0.95,0.98,1,1.1
deaths,Northern Ireland,2020-11-16,,0.98,0.98,0.068,0.87,0.94,0.96,0.99,1,1.1
deaths,Northern Ireland,2020-11-17,,0.99,0.99,0.07,0.88,0.95,0.97,1,1,1.1
deaths,Northern Ireland,2020-11-18,,1,1,0.074,0.88,0.95,0.98,1,1,1.1
deaths,Scotland,2020-09-17,,1.4,1.4,0.16,1.1,1.3,1.3,1.4,1.5,1.6
deaths,Scotland,2020-09-18,,1.4,1.4,0.14,1.1,1.3,1.3,1.4,1.5,1.6
deaths,Scotland,2020-09-19,,1.4,1.4,0.13,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-20,,1.4,1.4,0.12,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-21,,1.4,1.4,0.11,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-22,,1.4,1.4,0.098,1.2,1.3,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-23,,1.4,1.4,0.091,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-24,,1.4,1.4,0.086,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-25,,1.4,1.4,0.082,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-26,,1.4,1.4,0.08,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-27,,1.4,1.4,0.078,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-28,,1.4,1.4,0.076,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-29,,1.4,1.4,0.074,1.3,1.4,1.4,1.4,1.5,1.6
deaths,Scotland,2020-09-30,,1.4,1.4,0.071,1.3,1.4,1.4,1.4,1.4,1.5
deaths,Scotland,2020-10-01,,1.4,1.4,0.067,1.3,1.4,1.4,1.4,1.4,1.5
deaths,Scotland,2020-10-02,,1.4,1.4,0.064,1.3,1.3,1.4,1.4,1.4,1.5
deaths,Scotland,2020-10-03,,1.4,1.4,0.06,1.3,1.3,1.4,1.4,1.4,1.5
deaths,Scotland,2020-10-04,,1.4,1.4,0.057,1.3,1.3,1.3,1.4,1.4,1.5
deaths,Scotland,2020-10-05,,1.3,1.3,0.054,1.3,1.3,1.3,1.4,1.4,1.4
deaths,Scotland,2020-10-06,,1.3,1.3,0.052,1.3,1.3,1.3,1.3,1.4,1.4
deaths,Scotland,2020-10-07,,1.3,1.3,0.05,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Scotland,2020-10-08,,1.3,1.3,0.049,1.2,1.3,1.3,1.3,1.3,1.4
deaths,Scotland,2020-10-09,,1.3,1.3,0.048,1.2,1.2,1.3,1.3,1.3,1.4
deaths,Scotland,2020-10-10,,1.3,1.3,0.047,1.2,1.2,1.2,1.3,1.3,1.3
deaths,Scotland,2020-10-11,,1.2,1.2,0.046,1.2,1.2,1.2,1.3,1.3,1.3
deaths,Scotland,2020-10-12,,1.2,1.2,0.045,1.2,1.2,1.2,1.2,1.3,1.3
deaths,Scotland,2020-10-13,,1.2,1.2,0.044,1.1,1.2,1.2,1.2,1.2,1.3
deaths,Scotland,2020-10-14,,1.2,1.2,0.043,1.1,1.2,1.2,1.2,1.2,1.3
deaths,Scotland,2020-10-15,,1.2,1.2,0.042,1.1,1.2,1.2,1.2,1.2,1.2
deaths,Scotland,2020-10-16,,1.2,1.2,0.041,1.1,1.1,1.2,1.2,1.2,1.2
deaths,Scotland,2020-10-17,,1.2,1.1,0.04,1.1,1.1,1.1,1.2,1.2,1.2
deaths,Scotland,2020-10-18,,1.1,1.1,0.04,1.1,1.1,1.1,1.1,1.2,1.2
deaths,Scotland,2020-10-19,,1.1,1.1,0.039,1.1,1.1,1.1,1.1,1.1,1.2
deaths,Scotland,2020-10-20,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.2
deaths,Scotland,2020-10-21,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.2
deaths,Scotland,2020-10-22,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.1
deaths,Scotland,2020-10-23,,1.1,1.1,0.037,1,1.1,1.1,1.1,1.1,1.1
deaths,Scotland,2020-10-24,,1.1,1.1,0.037,1,1,1.1,1.1,1.1,1.1
deaths,Scotland,2020-10-25,,1.1,1.1,0.036,0.99,1,1,1.1,1.1,1.1
deaths,Scotland,2020-10-26,,1,1,0.036,0.98,1,1,1,1.1,1.1
deaths,Scotland,2020-10-27,,1,1,0.036,0.97,1,1,1,1,1.1
deaths,Scotland,2020-10-28,,1,1,0.036,0.96,1,1,1,1,1.1
deaths,Scotland,2020-10-29,,1,1,0.036,0.95,0.99,1,1,1,1.1
deaths,Scotland,2020-10-30,,1,1,0.036,0.94,0.98,0.99,1,1,1.1
deaths,Scotland,2020-10-31,,0.99,0.99,0.036,0.94,0.97,0.98,1,1,1
deaths,Scotland,2020-11-01,,0.98,0.98,0.036,0.93,0.96,0.98,0.99,1,1
deaths,Scotland,2020-11-02,,0.97,0.98,0.036,0.92,0.95,0.97,0.98,1,1
deaths,Scotland,2020-11-03,,0.97,0.97,0.036,0.91,0.95,0.96,0.98,0.99,1
deaths,Scotland,2020-11-04,,0.96,0.96,0.036,0.91,0.94,0.95,0.97,0.98,1
deaths,Scotland,2020-11-05,,0.95,0.95,0.036,0.9,0.93,0.95,0.96,0.98,1
deaths,Scotland,2020-11-06,,0.95,0.95,0.036,0.89,0.93,0.94,0.96,0.97,1
deaths,Scotland,2020-11-07,,0.94,0.94,0.037,0.88,0.92,0.94,0.95,0.96,1
deaths,Scotland,2020-11-08,,0.94,0.94,0.037,0.88,0.92,0.93,0.94,0.96,1
deaths,Scotland,2020-11-09,,0.93,0.93,0.038,0.87,0.91,0.92,0.94,0.95,1
deaths,Scotland,2020-11-10,,0.93,0.93,0.038,0.87,0.9,0.92,0.93,0.95,0.99
deaths,Scotland,2020-11-11,,0.92,0.92,0.038,0.86,0.9,0.91,0.93,0.94,0.99
deaths,Scotland,2020-11-12,,0.92,0.92,0.039,0.86,0.89,0.91,0.92,0.94,0.98
deaths,Scotland,2020-11-13,,0.91,0.91,0.04,0.85,0.89,0.9,0.92,0.94,0.98
deaths,Scotland,2020-11-14,,0.91,0.91,0.04,0.85,0.88,0.9,0.92,0.93,0.98
